rohitjain.rj_14_16230_25.cpp,1,53,16,48,0,5,9.60,0.00,9.60,0.91,48,0,5
Ygge_08_6901_20.cpp,1,63,20,57,2,4,9.50,28.50,14.25,0.90,57,2,4
shindannin_13_6846_115.cpp,1,502,15,399,6,99,3.80,66.50,4.03,0.79,399,6,99
Jasko_08_5560_75.cpp,1,90,16,69,0,21,3.29,0.00,3.29,0.77,69,0,21
EvilSeraph_10_10263_100.cpp,1,31,24,28,1,2,9.33,28.00,14.00,0.90,28,1,2
CharlesC_09_18566_49.cpp,1,51,11,50,0,1,50.00,0.00,50.00,0.98,50,0,1
yakumo42_11_8276_55.cpp,1,157,16,125,10,22,3.91,12.50,5.68,0.80,125,10,22
bbk_14_14325_13.cpp,1,54,19,46,7,1,5.75,6.57,46.00,0.85,46,7,1
ZaN_14_14594_20.cpp,1,99,22,94,2,3,18.80,47.00,31.33,0.95,94,2,3
brishima_14_390_55.cpp,1,26,13,23,0,3,7.67,0.00,7.67,0.88,23,0,3
simplycomplex_13_10554_65.c,1,60,13,58,0,2,29.00,0.00,29.00,0.97,58,0,2
mosy1991_13_8083_115.cpp,1,55,17,52,0,3,17.33,0.00,17.33,0.95,52,0,3
argnur_09_17454_9.c,1,124,20,103,0,21,4.90,0.00,4.90,0.83,103,0,21
MarioYC_12_10246_53.cpp,1,40,19,29,0,11,2.64,0.00,2.64,0.73,29,0,11
Cromel_13_8275_115.cpp,1,106,15,99,0,7,14.14,0.00,14.14,0.93,99,0,7
davidv1992_09_2979_56.c,1,63,20,58,0,5,11.60,0.00,11.60,0.92,58,0,5
cmdrkeen_13_13261_33.cpp,1,23,15,20,0,3,6.67,0.00,6.67,0.87,20,0,3
obokaman_09_8436_21.cc,1,45,17,37,2,6,4.62,18.50,6.17,0.82,37,2,6
achury_10_16602_43.cpp,1,76,16,50,8,18,1.92,6.25,2.78,0.66,50,8,18
jorshua_09_15497_73.cpp,1,41,19,38,2,1,12.67,19.00,38.00,0.93,38,2,1
Aleks_12_6571_53.cpp,1,41,21,37,2,2,9.25,18.50,18.50,0.90,37,2,2
jorshua_12_16296_53.cpp,1,85,17,62,18,5,2.70,3.44,12.40,0.73,62,18,5
tangqi_14_566_14.cpp,1,32,21,32,0,0,0.00,0.00,0.00,1.00,32,0,0
natan.lima_08_4128_50.cpp,1,92,19,81,5,6,7.36,16.20,13.50,0.88,81,5,6
Reid_10_13348_11.cpp,1,51,17,46,1,4,9.20,46.00,11.50,0.90,46,1,4
abcsampson_13_138_39.cpp,1,62,18,56,0,6,9.33,0.00,9.33,0.90,56,0,6
norbert_12_19036_35.cpp,1,69,21,63,1,5,10.50,63.00,12.60,0.91,63,1,5
lostyzd_11_9970_20.cpp,1,76,26,72,0,4,18.00,0.00,18.00,0.95,72,0,4
Jesus.F_11_972_55.c,1,61,20,58,0,3,19.33,0.00,19.33,0.95,58,0,3
Garyzx_09_9577_99.cpp,1,54,17,49,0,5,9.80,0.00,9.80,0.91,49,0,5
zaspagety_12_16881_60.cpp,1,63,13,57,2,4,9.50,28.50,14.25,0.90,57,2,4
AntiMatter_08_2420_65.cc,1,93,24,81,0,12,6.75,0.00,6.75,0.87,81,0,12
ankuagarwal_12_2125_60.cpp,1,26,21,22,2,2,5.50,11.00,11.00,0.85,22,2,2
prav90_09_16037_99.cpp,1,84,15,79,1,4,15.80,79.00,19.75,0.94,79,1,4
Wiegraf_11_14497_70.cpp,1,109,20,97,1,11,8.08,97.00,8.82,0.89,97,1,11
Wataru_09_10699_99.cpp,1,78,12,53,8,17,2.12,6.62,3.12,0.68,53,8,17
splat_12_17522_60.cpp,1,127,14,75,0,52,1.44,0.00,1.44,0.59,75,0,52
justnajm_09_17077_27.cpp,1,99,15,85,1,13,6.07,85.00,6.54,0.86,85,1,13
ACwcc_13_11499_85.cpp,1,48,26,45,1,3,11.25,45.00,15.00,0.94,45,1,3
n.singh_12_14182_35.cpp,1,90,15,70,1,19,3.50,70.00,3.68,0.78,70,1,19
dkmike_09_10957_99.cpp,1,69,17,59,0,10,5.90,0.00,5.90,0.86,59,0,10
dr41n_09_919_99.cpp,1,76,18,68,0,8,8.50,0.00,8.50,0.89,68,0,8
anduno_10_16914_58.cpp,1,68,21,0,68,0,0.00,0.00,0.00,0.00,0,68,0
Yttrgentum_10_9781_66.cpp,1,39,14,33,5,1,5.50,6.60,33.00,0.85,33,5,1
spalac24_14_3964_55.cpp,1,77,17,67,2,8,6.70,33.50,8.38,0.87,67,2,8
rajat.ag12_10_16844_76.cpp,1,822,15,130,656,36,0.19,0.20,3.61,0.16,130,656,36
lonelyBoy_09_4168_99.cpp,1,37,15,32,0,5,6.40,0.00,6.40,0.86,32,0,5
Manjuraj_12_9039_60.cpp,1,133,24,93,12,28,2.33,7.75,3.32,0.70,93,12,28
Thost_10_5032_26.cpp,1,87,22,83,3,1,20.75,27.67,83.00,0.95,83,3,1
ColtonPhillips_10_17372_100.cpp,1,64,23,52,6,7,4.00,8.67,7.43,0.81,52,6,7
Yasith_11_1027_55.cpp,1,88,17,77,0,11,7.00,0.00,7.00,0.88,77,0,11
felixhsiang_09_1755_43.cpp,1,65,18,52,0,13,4.00,0.00,4.00,0.80,52,0,13
orbby_12_9256_57.cpp,1,75,10,63,1,11,5.25,63.00,5.73,0.84,63,1,11
summerstar_09_12554_43.cpp,1,147,16,89,21,45,1.35,4.24,1.98,0.61,89,21,45
NALP_13_5691_135.cpp,1,107,19,86,0,21,4.10,0.00,4.10,0.80,86,0,21
sidky_09_8742_99.cpp,1,88,12,74,0,14,5.29,0.00,5.29,0.84,74,0,14
lalanana_11_6984_20.cpp,1,110,12,79,2,29,2.55,39.50,2.72,0.72,79,2,29
haneconomy_09_14220_76.cpp,1,44,26,39,0,5,7.80,0.00,7.80,0.89,39,0,5
GlennMatthews_10_4961_42.cpp,1,98,22,87,10,1,7.91,8.70,87.00,0.89,87,10,1
xiaoqiang_14_2869_8.cpp,1,95,22,81,14,0,5.79,5.79,0.00,0.85,81,14,0
DEGwer_13_10418_59.cpp,1,71,20,66,6,0,11.00,11.00,0.00,0.93,66,6,0
ArtDitel_09_11305_68.cpp,1,128,19,117,0,11,10.64,0.00,10.64,0.91,117,0,11
vHanda_12_6248_25.cpp,1,69,22,50,8,12,2.50,6.25,4.17,0.72,50,8,12
dinosaurs_12_1439_35.cpp,1,40,15,34,0,6,5.67,0.00,5.67,0.85,34,0,6
potpath_12_5135_35.cpp,1,41,14,40,0,1,40.00,0.00,40.00,0.98,40,0,1
pzielinski_12_10780_27.cpp,1,132,17,117,0,15,7.80,0.00,7.80,0.89,117,0,15
hillboy_09_4839_99.cpp,1,32,15,26,0,6,4.33,0.00,4.33,0.81,26,0,6
cool.braniac_12_18103_60.cpp,1,63,18,58,4,1,11.60,14.50,58.00,0.92,58,4,1
frp_11_3769_20.cpp,1,46,19,46,0,0,0.00,0.00,0.00,1.00,46,0,0
goodman_09_5849_76.cpp,1,158,7,66,1,91,0.72,66.00,0.73,0.42,66,1,91
zaspagety_09_16166_99.cpp,1,61,12,54,2,5,7.71,27.00,10.80,0.89,54,2,5
Vignesh.M_14_12319_14.cpp,1,30,14,29,0,1,29.00,0.00,29.00,0.97,29,0,1
Nish_12_13639_60.cpp,1,45,11,43,0,2,21.50,0.00,21.50,0.96,43,0,2
AhmedKamal_13_7684_50.cpp,1,181,12,160,0,21,7.62,0.00,7.62,0.88,160,0,21
medveczukor_09_17197_82.cpp,1,60,15,49,1,10,4.45,49.00,4.90,0.82,49,1,10
kang_14_12544_39.cpp,1,74,18,65,0,9,7.22,0.00,7.22,0.88,65,0,9
LazarevAV_08_865_50.cpp,1,84,15,70,0,14,5.00,0.00,5.00,0.83,70,0,14
rinigan_12_15461_85.cpp,1,21,34,17,0,4,4.25,0.00,4.25,0.81,17,0,4
Rimas_09_5042_99.cpp,1,90,18,72,10,10,3.60,7.20,7.20,0.80,72,10,10
morgan.xww_12_13480_53.cpp,1,85,28,65,11,9,3.25,5.91,7.22,0.76,65,11,9
slashie_09_17352_100.cpp,1,207,24,174,5,30,4.97,34.80,5.80,0.84,174,5,30
KitchenTong_14_13881_20.cpp,1,74,15,56,3,15,3.11,18.67,3.73,0.76,56,3,15
yunyin_10_5499_76.cpp,1,21,18,21,0,0,0.00,0.00,0.00,1.00,21,0,0
bubnov_12_10021_35.cpp,1,127,14,100,17,10,3.70,5.88,10.00,0.79,100,17,10
Stratocoder_12_711_27.cpp,1,65,25,62,0,3,20.67,0.00,20.67,0.95,62,0,3
josephlee94_14_15367_55.cpp,1,154,22,142,6,6,11.83,23.67,23.67,0.92,142,6,6
Folery_09_18903_7.cc,1,280,21,206,43,39,2.51,4.79,5.28,0.74,206,43,39
EvilSeraph_10_10257_100.cpp,1,27,24,24,0,3,8.00,0.00,8.00,0.89,24,0,3
Seraph_12_2368_60.cpp,1,96,19,84,4,8,7.00,21.00,10.50,0.88,84,4,8
Eryx_08_3075_100.cpp,1,111,27,90,5,16,4.29,18.00,5.62,0.81,90,5,16
fanKarpaty_13_11600_70.cpp,1,71,20,68,3,0,22.67,22.67,0.00,0.96,68,3,0
BlueGene_14_3284_38.cpp,1,78,22,75,0,3,25.00,0.00,25.00,0.96,75,0,3
Etrnls_12_10671_53.cpp,1,52,16,39,3,11,2.79,13.00,3.55,0.75,39,3,11
Claygirl_13_13730_100.cpp,1,59,16,50,3,6,5.56,16.67,8.33,0.85,50,3,6
xentronium_12_18188_14.cpp,1,56,23,52,1,3,13.00,52.00,17.33,0.93,52,1,3
tamara_09_5627_56.cpp,1,72,24,70,0,2,35.00,0.00,35.00,0.97,70,0,2
dzwiedziu_08_1055_25.cpp,1,136,17,120,3,14,7.06,40.00,8.57,0.88,120,3,14
afreethought_09_3566_43.cpp,1,60,22,51,3,6,5.67,17.00,8.50,0.85,51,3,6
houlei_08_3626_30.cpp,1,107,14,86,8,16,3.58,10.75,5.38,0.80,86,8,16
aknow_14_948_55.cpp,1,85,23,67,4,14,3.72,16.75,4.79,0.79,67,4,14
chenkun_08_332_50.cpp,1,69,15,64,0,5,12.80,0.00,12.80,0.93,64,0,5
TangKy_10_1609_100.cpp,1,51,22,44,7,0,6.29,6.29,0.00,0.86,44,7,0
oripr_10_8861_43.cc,1,70,25,61,3,6,6.78,20.33,10.17,0.87,61,3,6
iga_12_18534_53.cpp,1,99,17,90,2,7,10.00,45.00,12.86,0.91,90,2,7
dzwiedziu_09_1454_99.cpp,1,80,21,71,4,5,7.89,17.75,14.20,0.89,71,4,5
wuxy_09_8475_33.cpp,1,58,15,57,0,1,57.00,0.00,57.00,0.98,57,0,1
siki1982_10_8719_53.cpp,1,87,15,62,5,20,2.48,12.40,3.10,0.71,62,5,20
harvey_10_6562_58.cpp,1,68,21,0,68,0,0.00,0.00,0.00,0.00,0,68,0
natalia_09_7389_100.cpp,1,182,17,146,0,36,4.06,0.00,4.06,0.80,146,0,36
Nicolas16_13_4309_39.cpp,1,110,22,89,6,15,4.24,14.83,5.93,0.81,89,6,15
huhupao_10_7408_23.cpp,1,72,27,65,5,2,9.29,13.00,32.50,0.90,65,5,2
uncleHooman_12_18252_40.cc,1,48,15,47,0,1,47.00,0.00,47.00,0.98,47,0,1
xcwgf666_13_7543_48.cpp,1,39,20,37,0,2,18.50,0.00,18.50,0.95,37,0,2
yjroot_12_11131_60.c,1,85,18,74,3,8,6.73,24.67,9.25,0.87,74,3,8
neeraj.nayal.india_11_9734_45.c,1,84,13,71,5,11,4.44,14.20,6.45,0.85,71,5,11
imbanoob_11_10095_33.cpp,1,184,23,148,1,35,4.11,148.00,4.23,0.80,148,1,35
joaoleal_12_14541_60.c,1,39,44,39,0,0,0.00,0.00,0.00,1.00,39,0,0
Progbeat_10_894_75.cpp,1,62,20,54,0,8,6.75,0.00,6.75,0.87,54,0,8
morgan.xww_13_13678_46.cpp,1,213,20,161,6,46,3.10,26.83,3.50,0.76,161,6,46
Hachimori_11_7141_40.cc,1,125,21,95,8,22,3.17,11.88,4.32,0.76,95,8,22
Quelloquialism_11_6262_75.cc,1,11,25,11,0,0,0.00,0.00,0.00,1.00,11,0,0
DVK_10_13682_58.cpp,1,34,10,31,0,3,10.33,0.00,10.33,0.91,31,0,3
jorshua_12_16283_75.cpp,1,44,15,40,1,3,10.00,40.00,13.33,0.91,40,1,3
Cosmos_10_6700_43.cpp,1,114,21,94,4,16,4.70,23.50,5.88,0.82,94,4,16
rishabhg_14_2254_25.c,1,47,17,46,0,1,46.00,0.00,46.00,0.98,46,0,1
rlam_12_10604_38.cpp,1,64,16,55,0,9,6.11,0.00,6.11,0.86,55,0,9
Pedro.Bello_11_9834_65.cpp,1,42,11,29,0,13,2.23,0.00,2.23,0.69,29,0,13
S.mx_14_278_25.cpp,1,42,17,36,0,6,6.00,0.00,6.00,0.86,36,0,6
roxkiller_12_16825_48.cc,1,56,15,47,0,9,5.22,0.00,5.22,0.84,47,0,9
Jesus.F_11_964_55.c,1,43,17,41,0,2,20.50,0.00,20.50,0.95,41,0,2
leif_09_7752_53.c,1,79,21,63,0,16,3.94,0.00,3.94,0.80,63,0,16
kk.kang_13_6128_250.cpp,1,106,18,80,9,17,3.08,8.89,4.71,0.75,80,9,17
TnJ07_13_7163_40.cpp,1,48,19,46,0,2,23.00,0.00,23.00,0.96,46,0,2
cupidon4uk_12_10739_20.cpp,1,92,23,83,2,7,9.22,41.50,11.86,0.90,83,2,7
TheJoker_13_10694_18.cpp,1,55,20,48,1,6,6.86,48.00,8.00,0.87,48,1,6
skwlkr_09_13057_73.cpp,1,50,17,41,0,9,4.56,0.00,4.56,0.82,41,0,9
brij523_10_16191_59.cpp,1,42,17,39,0,3,13.00,0.00,13.00,0.93,39,0,3
orbby_13_11058_28.cpp,1,59,17,49,1,9,4.90,49.00,5.44,0.83,49,1,9
KwonSSY_12_18669_35.cpp,1,43,14,43,0,0,0.00,0.00,0.00,1.00,43,0,0
typhoon_10_9193_33.c,1,21,13,17,1,3,4.25,17.00,5.67,0.81,17,1,3
yalbadi_11_12880_55.c,1,61,20,58,0,3,19.33,0.00,19.33,0.95,58,0,3
ryoissy_14_2026_36.cpp,1,111,16,105,0,6,17.50,0.00,17.50,0.95,105,0,6
cedriclin_13_1967_100.cpp,1,40,15,32,0,8,4.00,0.00,4.00,0.80,32,0,8
TangKy_10_1622_100.cpp,1,45,22,45,0,0,0.00,0.00,0.00,1.00,45,0,0
HarshM_12_3983_60.cpp,1,37,18,33,2,2,8.25,16.50,16.50,0.89,33,2,2
bucherren_12_370_60.cpp,1,55,17,43,2,10,3.58,21.50,4.30,0.78,43,2,10
ravindranath_08_2322_25.cpp,1,56,21,40,6,10,2.50,6.67,4.00,0.71,40,6,10
TangKy_11_2131_45.cpp,1,64,17,59,2,3,11.80,29.50,19.67,0.92,59,2,3
KeiTaki_12_1674_53.cpp,1,248,22,181,13,56,2.62,13.92,3.23,0.73,181,13,56
mindhunter_09_18366_99.cpp,1,36,14,27,0,9,3.00,0.00,3.00,0.75,27,0,9
rajat.ag12_12_17496_60.cpp,1,333,16,194,121,18,1.40,1.60,10.78,0.58,194,121,18
Lunarmony_10_7416_33.cpp,1,15,16,13,0,2,6.50,0.00,6.50,0.87,13,0,2
aknow_12_768_27.cpp,1,152,24,119,10,24,3.50,11.90,4.96,0.78,119,10,24
FarzF13_09_15630_99.cpp,1,56,18,48,0,8,6.00,0.00,6.00,0.86,48,0,8
QIANQIAN_14_3945_55.cpp,1,154,22,142,6,6,11.83,23.67,23.67,0.92,142,6,6
LamYip_14_2098_55.cpp,1,76,15,56,3,17,2.80,18.67,3.29,0.74,56,3,17
zer0nes_10_15766_26.cpp,1,130,16,107,4,19,4.65,26.75,5.63,0.82,107,4,19
Modulator_08_6765_25.cpp,1,47,19,40,0,7,5.71,0.00,5.71,0.85,40,0,7
olpetOdessaONU_12_11639_27.cpp,1,59,17,54,0,5,10.80,0.00,10.80,0.92,54,0,5
sr33k_08_4620_25.cpp,1,118,15,97,4,17,4.62,24.25,5.71,0.82,97,4,17
Zafar_12_9057_60.cpp,1,196,35,147,36,28,2.30,4.08,5.25,0.75,147,36,28
vitor251093_14_15901_18.cpp,1,54,13,47,0,7,6.71,0.00,6.71,0.87,47,0,7
slashie_12_18281_63.cpp,1,172,20,139,0,33,4.21,0.00,4.21,0.81,139,0,33
Sazid.SUST_13_11569_18.cpp,1,134,21,99,18,18,2.75,5.50,5.50,0.74,99,18,18
Harvey_10_588_23.cpp,1,126,19,70,23,36,1.19,3.04,1.94,0.56,70,23,36
Progbeat_10_864_70.cpp,1,64,18,58,0,6,9.67,0.00,9.67,0.91,58,0,6
AntiMatter_08_2415_65.cc,1,58,27,50,0,8,6.25,0.00,6.25,0.86,50,0,8
coder.rishabh_13_9437_40.cpp,1,109,23,96,6,7,7.38,16.00,13.71,0.88,96,6,7
ESRogs_10_15188_30.cpp,1,75,13,43,6,26,1.34,7.17,1.65,0.57,43,6,26
Vladimir.Del_11_9156_55.cpp,1,100,18,94,0,6,15.67,0.00,15.67,0.94,94,0,6
shmily552255_09_18907_53.cpp,1,71,18,61,6,4,6.10,10.17,15.25,0.86,61,6,4
Louty_10_7317_99.cpp,1,51,17,46,0,5,9.20,0.00,9.20,0.90,46,0,5
m321_10_8605_26.cpp,1,128,18,110,4,14,6.11,27.50,7.86,0.86,110,4,14
westevil_10_10864_56.cpp,1,155,15,137,0,18,7.61,0.00,7.61,0.88,137,0,18
Eryx_08_3132_60.cpp,1,187,23,147,8,32,3.67,18.38,4.59,0.79,147,8,32
wqzhengh3917_12_18959_43.cpp,1,62,33,61,1,0,61.00,61.00,0.00,0.98,61,1,0
jonathandolan_11_15113_80.cpp,1,175,27,120,31,24,2.18,3.87,5.00,0.69,120,31,24
imbanoob_13_10729_100.cpp,1,95,22,75,1,19,3.75,75.00,3.95,0.79,75,1,19
mohmdn_09_14297_68.cc,1,142,21,127,11,12,5.52,11.55,10.58,0.89,127,11,12
Martynas_12_5207_27.cpp,1,54,18,51,0,3,17.00,0.00,17.00,0.94,51,0,3
unitar_09_1857_45.cpp,1,73,18,51,4,20,2.12,12.75,2.55,0.70,51,4,20
Equinox_08_5415_75.cpp,1,70,20,63,0,7,9.00,0.00,9.00,0.90,63,0,7
51isoft_09_5666_19.cpp,1,37,20,34,0,3,11.33,0.00,11.33,0.92,34,0,3
hillboy_10_5160_31.cpp,1,44,26,36,5,3,4.50,7.20,12.00,0.82,36,5,3
hilmekrhu_09_16327_76.cpp,1,96,16,81,4,11,5.40,20.25,7.36,0.84,81,4,11
imbanoob_11_10104_33.cpp,1,124,22,98,1,25,3.77,98.00,3.92,0.79,98,1,25
wzydeath_09_8859_56.cpp,1,97,15,42,0,55,0.76,0.00,0.76,0.43,42,0,55
abcsampson_13_125_115.cpp,1,30,31,27,0,3,9.00,0.00,9.00,0.90,27,0,3
ms.pacman_11_14421_55.cpp,1,57,14,50,1,6,7.14,50.00,8.33,0.88,50,1,6
slip0110_12_11195_21.cpp,1,100,18,95,0,5,19.00,0.00,19.00,0.95,95,0,5
tangqi_13_464_40.cpp,1,59,14,59,0,0,0.00,0.00,0.00,1.00,59,0,0
quisam_14_16165_8.cpp,1,82,25,66,10,7,3.88,6.60,9.43,0.80,66,10,7
alexvas_11_13392_70.cpp,1,76,17,63,2,11,4.85,31.50,5.73,0.83,63,2,11
Thost_10_5025_43.cpp,1,21,19,21,0,0,0.00,0.00,0.00,1.00,21,0,0
slashie_09_17331_99.cpp,1,110,16,96,0,14,6.86,0.00,6.86,0.87,96,0,14
rinigan_12_15466_85.cpp,1,163,37,152,9,6,10.13,16.89,25.33,0.93,152,9,6
goryinyich_12_10515_26.cpp,1,94,19,86,0,8,10.75,0.00,10.75,0.91,86,0,8
mmaks_14_3998_55.cpp,1,43,16,43,0,0,0.00,0.00,0.00,1.00,43,0,0
Thrustbb_10_13953_66.cpp,1,15,14,15,0,0,0.00,0.00,0.00,1.00,15,0,0
Hachimori_08_4872_75.cc,1,62,19,48,0,14,3.43,0.00,3.43,0.77,48,0,14
Harvey_10_602_58.cpp,1,68,18,52,5,12,3.06,10.40,4.33,0.76,52,5,12
pankajsharma83_12_18514_14.cpp,1,35,21,32,0,3,10.67,0.00,10.67,0.91,32,0,3
manu.reddy_09_18784_76.cpp,1,108,16,106,2,0,53.00,53.00,0.00,0.98,106,2,0
goober_10_1095_37.c,1,43,16,38,0,5,7.60,0.00,7.60,0.88,38,0,5
Kraky_09_2726_76.cpp,1,39,15,33,0,6,5.50,0.00,5.50,0.85,33,0,6
BuaaBella_13_11473_75.cpp,1,52,25,38,10,4,2.71,3.80,9.50,0.73,38,10,4
Lunarmony_09_6952_99.cpp,1,46,18,42,0,4,10.50,0.00,10.50,0.91,42,0,4
mgoffan_12_7713_45.cpp,1,40,24,40,0,0,0.00,0.00,0.00,1.00,40,0,0
Alexei.Kopylov_09_14609_99.cpp,1,134,23,116,9,9,6.44,12.89,12.89,0.87,116,9,9
Dragoon_09_11258_49.cpp,1,119,15,91,6,22,3.25,15.17,4.14,0.76,91,6,22
litstrong_09_10662_99.cpp,1,87,14,71,5,13,3.94,14.20,5.46,0.82,71,5,13
coderelegant_13_3374_60.cpp,1,99,17,91,0,8,11.38,0.00,11.38,0.92,91,0,8
galymzhan_10_8647_43.cpp,1,24,15,22,0,2,11.00,0.00,11.00,0.92,22,0,2
hfaria_12_16983_27.cpp,1,75,15,63,0,12,5.25,0.00,5.25,0.84,63,0,12
leiwang_14_16369_100.c,1,64,17,60,0,4,15.00,0.00,15.00,0.94,60,0,4
Equinox_08_5447_50.cpp,1,108,19,97,3,8,8.82,32.33,12.12,0.90,97,3,8
rage_10_7627_43.c,1,13,22,12,1,0,12.00,12.00,0.00,0.92,12,1,0
ms.pacman_11_14423_35.cpp,1,130,12,112,4,14,6.22,28.00,8.00,0.86,112,4,14
Ekuuleus_10_1244_43.cpp,1,47,15,20,15,16,0.65,1.33,1.25,0.43,20,15,16
Challanger_09_16610_76.cpp,1,128,22,119,0,9,13.22,0.00,13.22,0.93,119,0,9
b0ri5_09_16641_99.cpp,1,53,16,37,0,16,2.31,0.00,2.31,0.70,37,0,16
Yelloc_13_8029_115.c,1,89,21,86,3,0,28.67,28.67,0.00,0.97,86,3,0
Will7_08_1273_55.cpp,1,137,14,123,4,12,7.69,30.75,10.25,0.90,123,4,12
.jaz_12_8184_60.cc,1,49,12,41,0,8,5.12,0.00,5.12,0.84,41,0,8
iceagecoming_12_12641_43.cpp,1,662,14,589,17,64,7.27,34.65,9.20,0.89,589,17,64
caratos_09_11047_66.cc,1,67,17,60,0,7,8.57,0.00,8.57,0.90,60,0,7
Reid_14_13984_90.cpp,1,75,18,73,0,2,36.50,0.00,36.50,0.97,73,0,2
geethag_12_3978_28.cpp,1,59,23,51,0,8,6.38,0.00,6.38,0.86,51,0,8
bow1389_08_5306_50.cpp,1,55,11,51,0,4,12.75,0.00,12.75,0.93,51,0,4
LeandroL_14_1342_25.cpp,1,126,24,105,0,21,5.00,0.00,5.00,0.83,105,0,21
m321_10_8594_66.cpp,1,124,18,102,5,18,4.43,20.40,5.67,0.82,102,5,18
mayuroks_10_16706_26.cpp,1,94,14,83,4,9,6.38,20.75,9.22,0.88,83,4,9
IzzyArgon_13_12358_11.c,1,69,17,47,10,12,2.14,4.70,3.92,0.68,47,10,12
Kraky_09_2735_21.cpp,1,111,12,82,5,25,2.73,16.40,3.28,0.74,82,5,25
redoualinho_12_17850_45.cpp,1,106,13,94,0,12,7.83,0.00,7.83,0.89,94,0,12
sane_12_9483_35.cpp,1,87,20,72,2,13,4.80,36.00,5.54,0.83,72,2,13
fae_10_17688_99.cpp,1,39,16,39,0,0,0.00,0.00,0.00,1.00,39,0,0
cmdrkeen_14_13479_41.cpp,1,30,16,28,0,2,14.00,0.00,14.00,0.93,28,0,2
Alexei.Kopylov_14_16036_13.cpp,1,75,17,64,4,7,5.82,16.00,9.14,0.85,64,4,7
Rimas_09_5067_48.cpp,1,84,13,60,10,14,2.50,6.00,4.29,0.71,60,10,14
Progbeat_10_902_75.cpp,1,87,20,78,0,9,8.67,0.00,8.67,0.90,78,0,9
ismael.santana_10_17292_26.cpp,1,67,23,63,0,4,15.75,0.00,15.75,0.94,63,0,4
Huanlian_11_6006_100.cpp,1,63,21,55,2,6,6.88,27.50,9.17,0.87,55,2,6
4TShirt_12_9093_60.cpp,1,91,18,86,1,4,17.20,86.00,21.50,0.95,86,1,4
daviduarte_12_11542_35.cpp,1,87,14,68,2,17,3.58,34.00,4.00,0.78,68,2,17
igniting_12_6829_35.c,1,30,14,30,0,0,0.00,0.00,0.00,1.00,30,0,0
chiraag_12_51_53.cpp,1,44,16,34,3,7,3.40,11.33,4.86,0.77,34,3,7
Gilgamesh_14_12844_55.cpp,1,105,24,88,3,14,5.18,29.33,6.29,0.84,88,3,14
flurrymin_14_15872_55.cpp,1,199,19,189,0,10,18.90,0.00,18.90,0.95,189,0,10
tvk_11_9430_65.cpp,1,58,16,53,0,5,10.60,0.00,10.60,0.91,53,0,5
Changhe_12_1284_45.cpp,1,51,14,44,0,7,6.29,0.00,6.29,0.86,44,0,7
kuangye_11_7873_16.cpp,1,42,14,41,0,1,41.00,0.00,41.00,0.98,41,0,1
kubahaha_14_4075_6.cpp,1,74,11,62,1,12,4.77,62.00,5.17,0.84,62,1,12
asabdo_09_6139_99.cpp,1,113,14,107,0,6,17.83,0.00,17.83,0.95,107,0,6
NIshanth_14_2669_25.cpp,1,60,10,49,0,11,4.45,0.00,4.45,0.82,49,0,11
kidon_10_15702_22.cpp,1,49,17,39,0,10,3.90,0.00,3.90,0.80,39,0,10
init_09_17461_99.cpp,1,58,17,50,0,8,6.25,0.00,6.25,0.86,50,0,8
vot_09_9536_56.cpp,1,52,17,49,0,3,16.33,0.00,16.33,0.94,49,0,3
jonathanirvings_12_3708_45.cpp,1,140,21,120,5,15,6.00,24.00,8.00,0.86,120,5,15
Kary_10_10315_70.cpp,1,77,16,67,0,10,6.70,0.00,6.70,0.87,67,0,10
bow1389_11_7843_20.cpp,1,53,15,53,0,0,0.00,0.00,0.00,1.00,53,0,0
CrazyFan_14_12504_39.cpp,1,45,16,40,1,4,8.00,40.00,10.00,0.89,40,1,4
ft.azadi_12_9362_60.cpp,1,49,17,47,0,2,23.50,0.00,23.50,0.96,47,0,2
paulocezar_11_8493_28.cpp,1,125,14,66,9,50,1.12,7.33,1.32,0.53,66,9,50
daizhenyang_10_7951_99.cpp,1,132,15,112,17,3,5.60,6.59,37.33,0.85,112,17,3
Hephaestos_13_8851_80.cpp,1,55,16,48,6,2,6.00,8.00,24.00,0.87,48,6,2
a9108_12_1808_20.cpp,1,86,18,79,0,7,11.29,0.00,11.29,0.92,79,0,7
KitchenTong_14_13868_55.cpp,1,68,15,50,3,15,2.78,16.67,3.33,0.74,50,3,15
Jesus.Mesias_12_4536_16.cpp,1,72,16,70,1,1,35.00,70.00,70.00,0.97,70,1,1
ArunS07_14_15908_25.cpp,1,47,25,43,0,4,10.75,0.00,10.75,0.91,43,0,4
Ripatti_12_19000_63.cpp,1,199,20,174,9,16,6.96,19.33,10.88,0.87,174,9,16
coolzzz_09_11176_50.cpp,1,45,16,37,0,8,4.62,0.00,4.62,0.82,37,0,8
wafrelka_13_5853_36.cpp,1,71,13,49,4,18,2.23,12.25,2.72,0.69,49,4,18
flurrymin_14_15867_23.cpp,1,70,19,64,0,6,10.67,0.00,10.67,0.91,64,0,6
mhoefs_09_319_56.cpp,1,114,18,95,6,17,4.13,15.83,5.59,0.83,95,6,17
ticket_12_18355_14.cpp,1,68,11,58,1,9,5.80,58.00,6.44,0.85,58,1,9
algedian_13_10387_40.cpp,1,73,19,59,0,14,4.21,0.00,4.21,0.81,59,0,14
