#filename;number_of_modules;lines_of_code;lines_of_code_per_module;McCabes_cyclomatic_complexity;McCabes_cyclomatic_complexity_per_module;lines_of_comment;lines_of_comment_per_module;lines_of_code_per_line_of_comment;McCabes_cyclomatic_complexity_per_line_of_comment;IF4;IF4_per_module;IF4_visible;IF4_visible_per_module;IF4_concrete;IF4_concrete;rejected_lines_of_code
csvs/11_14851_38.csv;1;65;65.000;9;9.000;6;6.000;10.833;1.500;0;0.000;0;0.000;0;0.000;8
csvs/11_14856_100.csv;2;17;8.500;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_14860_100.csv;2;17;8.500;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_14864_100.csv;1;18;18.000;2;2.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;5
csvs/11_14869_100.csv;1;18;18.000;2;2.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;5
csvs/11_14875_100.csv;2;15;7.500;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_14881_100.csv;2;15;7.500;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_14885_100.csv;2;16;8.000;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_14890_100.csv;2;16;8.000;2;1.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;2
csvs/11_1489_20.csv;1;28;28.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;10
csvs/11_14895_35.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14901_35.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14907_35.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14915_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14922_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14928_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_1493_20.csv;1;28;28.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;10
csvs/11_14934_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14938_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14943_68.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14948_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14954_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14960_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14967_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14973_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_14979_45.csv;0;3;******;0;******;0;******;------;------;0;********;0;********;0;********;3
csvs/11_15050_30.csv;1;111;111.000;52;52.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15053_30.csv;1;111;111.000;52;52.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15057_30.csv;1;70;70.000;24;24.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15063_28.csv;1;55;55.000;24;24.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15069_28.csv;1;55;55.000;24;24.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15074_28.csv;1;33;33.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15107_70.csv;1;46;46.000;15;15.000;2;2.000;23.000;7.500;0;0.000;0;0.000;0;0.000;2
csvs/11_15112_70.csv;1;46;46.000;15;15.000;2;2.000;23.000;7.500;0;0.000;0;0.000;0;0.000;2
csvs/11_15118_70.csv;1;57;57.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15124_70.csv;1;57;57.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15129_70.csv;1;26;26.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_15133_70.csv;1;26;26.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_15137_20.csv;1;58;58.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15140_20.csv;1;58;58.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15145_65.csv;1;32;32.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15150_65.csv;1;32;32.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15156_65.csv;1;43;43.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_15164_65.csv;1;44;44.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_15172_65.csv;1;32;32.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15180_18.csv;1;52;52.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_15186_18.csv;1;52;52.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_15218_45.csv;1;46;46.000;10;10.000;1;1.000;46.000;10.000;0;0.000;0;0.000;0;0.000;3
csvs/11_15224_45.csv;1;46;46.000;10;10.000;1;1.000;46.000;10.000;0;0.000;0;0.000;0;0.000;3
csvs/11_15230_45.csv;1;77;77.000;24;24.000;1;1.000;77.000;24.000;0;0.000;0;0.000;0;0.000;5
csvs/11_15235_45.csv;1;77;77.000;24;24.000;1;1.000;77.000;24.000;0;0.000;0;0.000;0;0.000;5
csvs/11_15240_30.csv;1;34;34.000;26;26.000;1;1.000;34.000;26.000;0;0.000;0;0.000;0;0.000;0
csvs/11_15246_30.csv;1;34;34.000;26;26.000;1;1.000;34.000;26.000;0;0.000;0;0.000;0;0.000;0
csvs/11_1532_70.csv;0;9;******;0;******;0;******;------;------;0;********;0;********;0;********;9
csvs/11_15330_55.csv;1;109;109.000;24;24.000;10;10.000;10.900;2.400;0;0.000;0;0.000;0;0.000;18
csvs/11_15335_56.csv;1;58;58.000;9;9.000;2;2.000;29.000;4.500;0;0.000;0;0.000;0;0.000;11
csvs/11_15341_56.csv;1;58;58.000;9;9.000;2;2.000;29.000;4.500;0;0.000;0;0.000;0;0.000;11
csvs/11_15346_56.csv;1;65;65.000;22;22.000;1;1.000;65.000;22.000;0;0.000;0;0.000;0;0.000;15
csvs/11_15351_56.csv;1;55;55.000;15;15.000;1;1.000;55.000;15.000;0;0.000;0;0.000;0;0.000;13
csvs/11_15355_56.csv;1;55;55.000;15;15.000;1;1.000;55.000;15.000;0;0.000;0;0.000;0;0.000;13
csvs/11_15360_16.csv;1;57;57.000;14;14.000;1;1.000;57.000;14.000;0;0.000;0;0.000;0;0.000;13
csvs/11_15366_16.csv;1;57;57.000;14;14.000;1;1.000;57.000;14.000;0;0.000;0;0.000;0;0.000;13
csvs/11_1538_70.csv;0;9;******;0;******;0;******;------;------;0;********;0;********;0;********;9
csvs/11_15396_30.csv;1;104;104.000;21;21.000;25;25.000;4.160;0.840;0;0.000;0;0.000;0;0.000;43
csvs/11_15401_30.csv;1;104;104.000;21;21.000;25;25.000;4.160;0.840;0;0.000;0;0.000;0;0.000;43
csvs/11_15407_30.csv;1;154;154.000;60;60.000;12;12.000;12.833;5.000;0;0.000;0;0.000;0;0.000;36
csvs/11_15422_100.csv;1;20;20.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_15428_100.csv;1;20;20.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_15433_100.csv;1;50;50.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15438_100.csv;1;50;50.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_1544_70.csv;1;27;27.000;1;1.000;4;4.000;6.750;------;0;0.000;0;0.000;0;0.000;11
csvs/11_1550_70.csv;1;27;27.000;1;1.000;4;4.000;6.750;------;0;0.000;0;0.000;0;0.000;11
csvs/11_15521_70.csv;1;46;46.000;7;7.000;4;4.000;11.500;1.750;0;0.000;0;0.000;0;0.000;5
csvs/11_15527_70.csv;1;46;46.000;7;7.000;4;4.000;11.500;1.750;0;0.000;0;0.000;0;0.000;5
csvs/11_15533_70.csv;1;57;57.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_15539_70.csv;1;57;57.000;26;26.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_15546_70.csv;1;31;31.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15551_70.csv;1;31;31.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15556_20.csv;1;63;63.000;19;19.000;1;1.000;63.000;19.000;0;0.000;0;0.000;0;0.000;6
csvs/11_15560_20.csv;1;63;63.000;19;19.000;1;1.000;63.000;19.000;0;0.000;0;0.000;0;0.000;6
csvs/11_15566_28.csv;1;73;73.000;27;27.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_1556_70.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/11_15572_28.csv;1;73;73.000;27;27.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_15576_28.csv;1;40;40.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_15584_20.csv;1;62;62.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_15589_20.csv;1;62;62.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_15603_55.csv;1;100;100.000;17;17.000;14;14.000;7.143;1.214;0;0.000;0;0.000;0;0.000;4
csvs/11_15608_55.csv;1;100;100.000;17;17.000;14;14.000;7.143;1.214;0;0.000;0;0.000;0;0.000;4
csvs/11_15613_55.csv;1;101;101.000;22;22.000;13;13.000;7.769;1.692;0;0.000;0;0.000;0;0.000;0
csvs/11_15619_55.csv;1;101;101.000;22;22.000;13;13.000;7.769;1.692;0;0.000;0;0.000;0;0.000;0
csvs/11_15624_55.csv;1;96;96.000;17;17.000;14;14.000;6.857;1.214;0;0.000;0;0.000;0;0.000;0
csvs/11_1562_70.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/11_1569_20.csv;1;25;25.000;2;2.000;1;1.000;25.000;------;0;0.000;0;0.000;0;0.000;6
csvs/11_15732_55.csv;0;36;******;9;******;0;******;******;******;0;********;0;********;0;********;36
csvs/11_15759_70.csv;1;50;50.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_1576_20.csv;1;25;25.000;2;2.000;1;1.000;25.000;------;0;0.000;0;0.000;0;0.000;6
csvs/11_15765_70.csv;1;50;50.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15770_70.csv;1;91;91.000;22;22.000;5;5.000;18.200;4.400;0;0.000;0;0.000;0;0.000;1
csvs/11_15774_70.csv;1;91;91.000;22;22.000;5;5.000;18.200;4.400;0;0.000;0;0.000;0;0.000;1
csvs/11_15779_70.csv;1;27;27.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_15783_70.csv;1;27;27.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_15795_70.csv;1;71;71.000;18;18.000;4;4.000;17.750;4.500;0;0.000;0;0.000;0;0.000;0
csvs/11_15800_70.csv;1;71;71.000;18;18.000;4;4.000;17.750;4.500;0;0.000;0;0.000;0;0.000;0
csvs/11_15805_70.csv;1;75;75.000;17;17.000;7;7.000;10.714;2.429;0;0.000;0;0.000;0;0.000;0
csvs/11_15811_70.csv;1;75;75.000;17;17.000;7;7.000;10.714;2.429;0;0.000;0;0.000;0;0.000;0
csvs/11_15818_70.csv;1;28;28.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15825_70.csv;1;28;28.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15832_20.csv;1;63;63.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15837_20.csv;1;63;63.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_15859_55.csv;1;54;54.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15867_55.csv;1;54;54.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15876_55.csv;1;70;70.000;25;25.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15880_55.csv;1;70;70.000;25;25.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15889_55.csv;1;85;85.000;24;24.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_15894_6.csv;1;27;27.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15899_10.csv;1;64;64.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15909_20.csv;0;9;******;0;******;0;******;------;------;0;********;0;********;0;********;9
csvs/11_15914_20.csv;0;9;******;0;******;0;******;------;------;0;********;0;********;0;********;9
csvs/11_1592_100.csv;1;86;86.000;27;27.000;1;1.000;86.000;27.000;0;0.000;0;0.000;0;0.000;5
csvs/11_15928_55.csv;1;72;72.000;22;22.000;70;70.000;1.029;0.314;0;0.000;0;0.000;0;0.000;1
csvs/11_15934_55.csv;1;72;72.000;22;22.000;70;70.000;1.029;0.314;0;0.000;0;0.000;0;0.000;1
csvs/11_15940_55.csv;1;52;52.000;18;18.000;1;1.000;52.000;18.000;0;0.000;0;0.000;0;0.000;1
csvs/11_15945_55.csv;1;63;63.000;24;24.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15950_55.csv;1;89;89.000;20;20.000;1;1.000;89.000;20.000;0;0.000;0;0.000;0;0.000;2
csvs/11_15955_28.csv;1;77;77.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15960_28.csv;1;77;77.000;19;19.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15964_28.csv;1;30;30.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_15974_30.csv;1;111;111.000;29;29.000;9;9.000;12.333;3.222;0;0.000;0;0.000;0;0.000;3
csvs/11_15979_30.csv;1;111;111.000;29;29.000;9;9.000;12.333;3.222;0;0.000;0;0.000;0;0.000;3
csvs/11_15983_30.csv;1;58;58.000;23;23.000;11;11.000;5.273;2.091;0;0.000;0;0.000;0;0.000;2
csvs/11_15988_20.csv;1;72;72.000;16;16.000;3;3.000;24.000;5.333;0;0.000;0;0.000;0;0.000;5
csvs/11_15995_20.csv;1;72;72.000;16;16.000;3;3.000;24.000;5.333;0;0.000;0;0.000;0;0.000;5
csvs/11_1600_100.csv;1;86;86.000;27;27.000;1;1.000;86.000;27.000;0;0.000;0;0.000;0;0.000;5
csvs/11_16001_20.csv;1;44;44.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_16007_20.csv;1;44;44.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_16063_70.csv;1;67;67.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_16068_70.csv;1;67;67.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;4
csvs/11_16074_70.csv;1;67;67.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_16079_70.csv;1;67;67.000;12;12.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_1608_100.csv;1;66;66.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_16084_70.csv;1;70;70.000;11;11.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/11_16088_70.csv;1;35;35.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16093_16.csv;1;35;35.000;7;7.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16099_16.csv;1;139;139.000;36;36.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_16106_35.csv;1;84;84.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_161_100.csv;1;57;57.000;18;18.000;4;4.000;14.250;4.500;0;0.000;0;0.000;0;0.000;0
csvs/11_16116_35.csv;1;84;84.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_1612_100.csv;1;66;66.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
csvs/11_16122_35.csv;1;78;78.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16125_18.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/11_16128_18.csv;0;0;******;0;******;0;******;------;------;0;********;0;********;0;********;0
csvs/11_16135_20.csv;1;3;3.000;0;0.000;10;10.000;------;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16140_20.csv;1;3;3.000;0;0.000;10;10.000;------;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16148_100.csv;1;49;49.000;4;4.000;2;2.000;24.500;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16153_100.csv;1;49;49.000;4;4.000;2;2.000;24.500;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16156_100.csv;1;73;73.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16161_100.csv;1;73;73.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16166_100.csv;1;26;26.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16171_100.csv;1;26;26.000;3;3.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16177_100.csv;1;44;44.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_1618_100.csv;1;29;29.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_16183_100.csv;1;44;44.000;6;6.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16187_20.csv;1;62;62.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16192_20.csv;1;62;62.000;15;15.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16197_55.csv;1;52;52.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16203_55.csv;1;39;39.000;9;9.000;6;6.000;6.500;1.500;0;0.000;0;0.000;0;0.000;2
csvs/11_16207_55.csv;1;39;39.000;9;9.000;6;6.000;6.500;1.500;0;0.000;0;0.000;0;0.000;2
csvs/11_16212_55.csv;1;38;38.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16215_18.csv;1;50;50.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16217_18.csv;1;50;50.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16240_75.csv;2;29;14.500;1;0.500;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_1624_100.csv;1;29;29.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_16245_75.csv;2;29;14.500;1;0.500;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_16249_75.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/11_16255_75.csv;0;7;******;0;******;0;******;------;------;0;********;0;********;0;********;7
csvs/11_16261_75.csv;1;28;28.000;3;3.000;1;1.000;28.000;------;0;0.000;0;0.000;0;0.000;5
csvs/11_16267_75.csv;1;22;22.000;3;3.000;1;1.000;22.000;------;0;0.000;0;0.000;0;0.000;5
csvs/11_16272_20.csv;2;29;14.500;3;1.500;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_16277_20.csv;2;29;14.500;3;1.500;0;0.000;******;------;0;0.000;0;0.000;0;0.000;4
csvs/11_16280_20.csv;2;31;15.500;6;3.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_16285_20.csv;2;31;15.500;6;3.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;2
csvs/11_16294_70.csv;1;41;41.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/11_16299_70.csv;1;41;41.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/11_1630_100.csv;1;20;20.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_16303_70.csv;1;55;55.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/11_16307_70.csv;1;55;55.000;14;14.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;6
csvs/11_16311_70.csv;1;23;23.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16315_70.csv;1;23;23.000;5;5.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16320_35.csv;1;49;49.000;16;16.000;2;2.000;24.500;8.000;0;0.000;0;0.000;0;0.000;6
csvs/11_16324_35.csv;1;49;49.000;16;16.000;2;2.000;24.500;8.000;0;0.000;0;0.000;0;0.000;6
csvs/11_16328_35.csv;1;42;42.000;10;10.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;9
csvs/11_16333_39.csv;1;50;50.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16338_39.csv;1;50;50.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;3
csvs/11_16343_39.csv;1;49;49.000;12;12.000;3;3.000;16.333;4.000;0;0.000;0;0.000;0;0.000;6
csvs/11_16349_39.csv;1;36;36.000;9;9.000;1;1.000;36.000;9.000;0;0.000;0;0.000;0;0.000;3
csvs/11_1635_100.csv;1;20;20.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_16363_10.csv;1;308;308.000;77;77.000;11;11.000;28.000;7.000;0;0.000;0;0.000;0;0.000;1
csvs/11_16369_70.csv;1;34;34.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16375_70.csv;1;34;34.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16381_70.csv;1;85;85.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16387_70.csv;1;85;85.000;18;18.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16391_70.csv;1;27;27.000;5;5.000;1;1.000;27.000;5.000;0;0.000;0;0.000;0;0.000;1
csvs/11_16398_70.csv;1;27;27.000;5;5.000;1;1.000;27.000;5.000;0;0.000;0;0.000;0;0.000;1
csvs/11_1640_20.csv;1;29;29.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16421_100.csv;1;39;39.000;5;5.000;4;4.000;9.750;1.250;0;0.000;0;0.000;0;0.000;3
csvs/11_16427_100.csv;1;39;39.000;5;5.000;4;4.000;9.750;1.250;0;0.000;0;0.000;0;0.000;3
csvs/11_16432_100.csv;1;92;92.000;28;28.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;14
csvs/11_16436_100.csv;1;92;92.000;28;28.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;14
csvs/11_16442_100.csv;1;26;26.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_16447_100.csv;1;26;26.000;4;4.000;0;0.000;******;------;0;0.000;0;0.000;0;0.000;2
csvs/11_1645_20.csv;1;29;29.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16453_100.csv;1;16;16.000;3;3.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16458_100.csv;1;16;16.000;3;3.000;0;0.000;------;------;0;0.000;0;0.000;0;0.000;1
csvs/11_16463_55.csv;1;82;82.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/11_16468_55.csv;1;82;82.000;17;17.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;7
csvs/11_16472_55.csv;1;61;61.000;13;13.000;1;1.000;61.000;13.000;0;0.000;0;0.000;0;0.000;9
csvs/11_16475_55.csv;1;61;61.000;13;13.000;1;1.000;61.000;13.000;0;0.000;0;0.000;0;0.000;9
csvs/11_16483_38.csv;1;41;41.000;6;6.000;3;3.000;13.667;2.000;0;0.000;0;0.000;0;0.000;2
csvs/11_16487_38.csv;1;41;41.000;6;6.000;3;3.000;13.667;2.000;0;0.000;0;0.000;0;0.000;2
csvs/11_16491_38.csv;1;127;127.000;30;30.000;6;6.000;21.167;5.000;0;0.000;0;0.000;0;0.000;12
csvs/11_16495_38.csv;1;127;127.000;30;30.000;6;6.000;21.167;5.000;0;0.000;0;0.000;0;0.000;12
csvs/11_1653_26.csv;1;46;46.000;8;8.000;19;19.000;2.421;0.421;0;0.000;0;0.000;0;0.000;6
csvs/11_16544_55.csv;1;61;61.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_16550_55.csv;1;61;61.000;9;9.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_16556_55.csv;1;129;129.000;44;44.000;5;5.000;25.800;8.800;0;0.000;0;0.000;0;0.000;0
csvs/11_16562_55.csv;1;129;129.000;44;44.000;5;5.000;25.800;8.800;0;0.000;0;0.000;0;0.000;0
csvs/11_16568_55.csv;1;77;77.000;15;15.000;2;2.000;38.500;7.500;0;0.000;0;0.000;0;0.000;2
csvs/11_16572_6.csv;1;50;50.000;16;16.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;0
csvs/11_16578_20.csv;1;94;94.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16584_20.csv;1;94;94.000;20;20.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16589_20.csv;1;74;74.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16595_20.csv;1;74;74.000;21;21.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;1
csvs/11_16605_45.csv;8;243;30.375;45;5.625;4;0.500;60.750;11.250;8;1.000;2;0.250;0;0.000;1
csvs/11_16609_45.csv;8;243;30.375;45;5.625;4;0.500;60.750;11.250;8;1.000;2;0.250;0;0.000;1
csvs/11_16612_45.csv;8;255;31.875;45;5.625;9;1.125;28.333;5.000;8;1.000;2;0.250;0;0.000;1
csvs/11_1661_26.csv;1;46;46.000;8;8.000;19;19.000;2.421;0.421;0;0.000;0;0.000;0;0.000;6
csvs/11_16615_45.csv;8;255;31.875;45;5.625;9;1.125;28.333;5.000;8;1.000;2;0.250;0;0.000;1
csvs/11_16622_55.csv;1;37;37.000;8;8.000;0;0.000;******;******;0;0.000;0;0.000;0;0.000;5
