#file_name;cnt_classes;max_member_funs;max_nested_loops;max_nesting_depth;max_params_in_decl;member_funs;member_vars;min_member_funs
joeli_13_450_115.srcml;0.000000;0.000000;2.000000;3.000000;3.000000;0.000000;0.000000;150000.000000
johnbohn_10_16861_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
johnbohn_10_16863_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
johnbohn_10_16865_53.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
johnbohn_10_16867_53.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
johnbohn_10_16869_23.srcml;0.000000;0.000000;2.000000;3.000000;8.000000;0.000000;0.000000;150000.000000
johnbohn_10_16871_23.srcml;0.000000;0.000000;2.000000;3.000000;8.000000;0.000000;0.000000;150000.000000
JoMak_12_8399_35.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
JoMak_12_8402_35.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
JoMak_12_8404_35.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
JoMak_13_9960_115.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
JoMak_13_9964_115.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jona_13_7214_10.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
Jonas_08_5879_55.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonas_08_5883_55.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Jonas_08_5887_55.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
Jonas_08_5891_55.srcml;0.000000;0.000000;1.000000;2.000000;5.000000;0.000000;0.000000;150000.000000
Jonas_08_5893_55.srcml;0.000000;0.000000;1.000000;2.000000;5.000000;0.000000;0.000000;150000.000000
Jonas_08_5896_15.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonas_08_5899_15.srcml;0.000000;0.000000;1.000000;3.000000;7.000000;0.000000;0.000000;150000.000000
JonasVenture_09_15734_56.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
JonasVenture_09_15737_56.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
JonasVenture_09_15739_16.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_09_15741_16.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_10_15859_76.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_10_15861_76.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_10_15870_6.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16497_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16499_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16501_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16503_60.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16504_60.srcml;0.000000;0.000000;3.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16506_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
JonasVenture_12_16508_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12785_100.srcml;0.000000;0.000000;4.000000;5.000000;4.000000;0.000000;0.000000;150000.000000
Jonathan_11_12789_100.srcml;0.000000;0.000000;4.000000;5.000000;4.000000;0.000000;0.000000;150000.000000
Jonathan_11_12792_100.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_11_12796_100.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_11_12800_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12803_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12806_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12809_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12812_20.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_11_12815_20.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_11_12818_26.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12819_26.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_11_12821_26.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
Jonathan_12_12829_60.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12832_60.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12835_60.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12838_60.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12840_60.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12842_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12843_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12846_53.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
Jonathan_12_12849_53.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
Jonathan_12_12853_35.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12857_35.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_12_12861_35.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_12_12865_35.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_13_12934_115.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12938_115.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12942_115.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12946_115.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12951_115.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_13_12954_115.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_13_12957_65.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12961_65.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_13_12965_65.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
Jonathan_13_12970_65.srcml;0.000000;0.000000;3.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
Jonathan_14_13061_90.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13065_90.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13068_90.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13071_90.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13074_90.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13078_90.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13082_90.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13085_55.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_14_13088_55.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathan_14_13092_55.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathan_14_13096_55.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3172_76.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3178_76.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3189_76.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3203_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3209_56.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_10_3215_6.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4379_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4382_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4384_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4386_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4388_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4390_70.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4392_6.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4395_20.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4398_20.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4401_40.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4405_40.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4410_40.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4415_40.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4420_36.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4423_36.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4427_36.srcml;0.000000;0.000000;6.000000;7.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_11_4431_36.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4108_85.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4111_85.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4114_85.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4117_85.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4120_85.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4123_85.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4126_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4130_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4134_53.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathanasdf_12_4138_53.srcml;0.000000;0.000000;4.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4828_190.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4843_69.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4845_69.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4846_69.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4847_69.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
Jonathanasdf_13_4848_69.srcml;0.000000;0.000000;4.000000;5.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14362_99.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14363_99.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14365_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14367_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14369_99.srcml;0.000000;0.000000;2.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14372_99.srcml;0.000000;0.000000;2.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14375_100.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14378_100.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14379_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14380_100.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14382_100.srcml;0.000000;0.000000;2.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14385_100.srcml;0.000000;0.000000;2.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14388_43.srcml;0.000000;0.000000;1.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14391_43.srcml;0.000000;0.000000;1.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14394_43.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14396_43.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14397_43.srcml;0.000000;0.000000;2.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14398_34.srcml;0.000000;0.000000;2.000000;6.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14400_34.srcml;0.000000;0.000000;1.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14403_34.srcml;0.000000;0.000000;2.000000;5.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14407_34.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_10_14412_34.srcml;0.000000;0.000000;2.000000;3.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15085_80.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15087_80.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15090_80.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15094_80.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15098_80.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15101_80.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15104_80.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15107_80.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15109_80.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15111_80.srcml;0.000000;0.000000;2.000000;5.000000;1.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15113_80.srcml;0.000000;0.000000;2.000000;5.000000;1.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15114_78.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15115_78.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15116_78.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15117_78.srcml;0.000000;0.000000;1.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15118_78.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15119_78.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15120_78.srcml;0.000000;0.000000;1.000000;4.000000;3.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15122_69.srcml;0.000000;0.000000;1.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15124_69.srcml;0.000000;0.000000;1.000000;4.000000;4.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15125_69.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15126_69.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15127_69.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15129_69.srcml;0.000000;0.000000;1.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15131_69.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15133_40.srcml;0.000000;0.000000;1.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathandolan_11_15135_40.srcml;0.000000;0.000000;1.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14952_75.srcml;0.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14955_75.srcml;0.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14957_75.srcml;0.000000;0.000000;0.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14960_75.srcml;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14961_75.srcml;0.000000;0.000000;0.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathandolan_12_14962_75.srcml;0.000000;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3886_55.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3890_55.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3894_55.srcml;0.000000;0.000000;1.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3898_55.srcml;0.000000;0.000000;1.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3903_55.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3908_6.srcml;0.000000;0.000000;1.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3913_20.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3918_20.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3923_28.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3927_28.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_11_3930_28.srcml;0.000000;0.000000;0.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3697_45.srcml;0.000000;0.000000;0.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3701_45.srcml;0.000000;0.000000;0.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3705_45.srcml;0.000000;0.000000;0.000000;3.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3708_45.srcml;0.000000;0.000000;0.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3712_63.srcml;0.000000;0.000000;0.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3715_63.srcml;0.000000;0.000000;0.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3718_63.srcml;0.000000;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3721_63.srcml;0.000000;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
jonathanirvings_12_3726_5.srcml;0.000000;0.000000;0.000000;2.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18492_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jones105_09_18494_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jones105_09_18496_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18498_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18500_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18501_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18502_49.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jones105_09_18503_49.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jones105_09_18504_49.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jones105_09_18505_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jones105_09_18506_21.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jones105_09_18507_21.srcml;0.000000;0.000000;2.000000;3.000000;4.000000;0.000000;0.000000;150000.000000
jorshua_09_15474_99.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15476_99.srcml;0.000000;0.000000;1.000000;2.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15479_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_09_15482_99.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_09_15485_99.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15488_99.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15491_73.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15493_73.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15495_73.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_09_15497_73.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_09_15499_44.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15502_44.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_09_15505_44.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_09_15508_44.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_10_15551_99.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_10_15553_99.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_10_15557_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_10_15558_99.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_10_15560_59.srcml;0.000000;0.000000;4.000000;5.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_10_15562_59.srcml;0.000000;0.000000;4.000000;5.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_10_15564_59.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_10_15566_59.srcml;0.000000;0.000000;3.000000;4.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_10_15568_6.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_12_16270_75.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_12_16273_75.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_12_16276_75.srcml;0.000000;0.000000;3.000000;4.000000;0.000000;0.000000;0.000000;150000.000000
jorshua_12_16280_75.srcml;0.000000;0.000000;1.000000;2.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_12_16283_75.srcml;0.000000;0.000000;1.000000;2.000000;1.000000;0.000000;0.000000;150000.000000
jorshua_12_16285_75.srcml;0.000000;0.000000;3.000000;4.000000;2.000000;0.000000;0.000000;150000.000000
jorshua_12_16288_53.srcml;0.000000;0.000000;2.000000;3.000000;0.000000;0.000000;0.000000;150000.000000
